Announced/Allocated,Obligated,State,Date
$7223600.00,$7223600.00,OK,31-Aug-24
$6645300.00,$6645300.00,OH,31-Aug-24
$5857500.00,$5857500.00,NE,31-Aug-24
$3432500.00,$3432500.00,IA,31-Aug-24
$1759800.00,$1759800.00,MA,31-Aug-24
$50860200.00,$50860200.00,TX,31-Aug-24
$1078700.00,$1078700.00,KY,31-Aug-24
$1256200.00,$1256200.00,WV,31-Aug-24
$8086600.00,$8086600.00,IA,31-Aug-24
$135200.00,$135200.00,WV,31-Aug-24
$10123700.00,$10123700.00,AR,31-Aug-24
$1795200.00,$1795200.00,MS,31-Aug-24
$2879900.00,$2879900.00,OK,31-Aug-24
$1752400.00,$1752400.00,FL,31-Aug-24
$3211600.00,$3211600.00,NM,31-Aug-24
$23022300.00,$23022300.00,IA,31-Aug-24
$960500.00,$960500.00,MN,31-Aug-24
$125939700.00,$125939700.00,TX,31-Aug-24
$203000.00,$203000.00,MO,31-Aug-24
$422100.00,$422100.00,KY,31-Aug-24
$3620000.00,$3620000.00,FL,31-Aug-24
$25000.00,$25000.00,SD,31-Aug-24
$35200.00,$35200.00,VT,31-Aug-24
$6162516.59,$6162516.59,No State Breakdown,31-Aug-24
$190366191.41,$190366191.41,No State Breakdown,31-Aug-24
$524037207.10,$524037207.10,No State Breakdown,31-Aug-24
$2500.00,$0.00,No State Breakdown,31-Aug-24
$10707570.92,$8076169.87,PR,31-Aug-24
$8342683.80,$8314112.64,FL,31-Aug-24
$2859370.67,$2859370.67,GA,31-Aug-24
$87874.61,$87874.61,SC,31-Aug-24
$580844.08,$580844.08,VT,31-Aug-24
$9943.39,$9943.39,AL,31-Aug-24
$47051102.11,$47051102.11,FL,31-Aug-24
$9093676.94,$9093676.94,GA,31-Aug-24
$2091249.57,$2091249.57,PR,31-Aug-24
$4644301.04,$4644301.04,TX,31-Aug-24
$1963307.97,$1963307.97,USVI,31-Aug-24
$4160.00,$4160.00,AZ,31-Aug-24
$7860936.85,$7860936.85,CA,31-Aug-24
$339094.29,$339094.29,KS,31-Aug-24
$2298969.01,$2298969.01,MT,31-Aug-24
$339538.95,$339538.95,OR,31-Aug-24
$128999.00,$128999.00,SD,31-Aug-24
$214583.44,$214583.44,WA,31-Aug-24
$42110.55,$42110.55,WY,31-Aug-24
$5123865.93,$5123865.93,HI,31-Aug-24
$55086.05,$55086.05,WV,31-Aug-24
$35343834.24,$35343834.24,GA,31-Aug-24
$14631226.64,$14631226.64,NC,31-Aug-24
$146352.89,$146352.89,GA,31-Aug-24
$2513.00,$2513.00,VT,31-Aug-24
$99895.00,$99895.00,TX,31-Aug-24
$2890969.38,$2890969.38,CA,31-Aug-24
$978556.01,$978556.01,CO,31-Aug-24
$195564.00,$195564.00,HI,31-Aug-24
$185826.71,$185826.71,ID,31-Aug-24
$572229.34,$572229.34,KS,31-Aug-24
$386633.00,$386633.00,NV,31-Aug-24
$10363080.29,$10363080.29,OK,31-Aug-24
$4324779.75,$4324779.75,OR,31-Aug-24
$2506824.67,$2506824.67,TX,31-Aug-24
$738907.02,$738907.02,WA,31-Aug-24
$570310.95,$570310.95,WY,31-Aug-24
$1567366.82,$1567366.82,IA,31-Aug-24
$6878140.51,$6878140.51,MO,31-Aug-24
$39514635.88,$39514635.88,NE,31-Aug-24
$74094.76,$74094.76,NV,31-Aug-24
$1423275.71,$1423275.71,SD,31-Aug-24
$142945.00,$142945.00,TN,31-Aug-24
$58849.35,$58849.35,MO,31-Aug-24
$300362.45,$300362.45,OK,31-Aug-24
$878684.30,$878684.30,TX,31-Aug-24
$442812.00,$442812.00,CA,31-Aug-24
$1541.00,$1541.00,NC,31-Aug-24
$28934.65,$28934.65,VT,31-Aug-24
$6481.00,$6481.00,TN,31-Aug-24
$270022.00,$270022.00,CO,31-Aug-24
$14614042.99,$14614042.99,KS,31-Aug-24
$177820.00,$177820.00,MT,31-Aug-24
$35168.00,$35168.00,NH,31-Aug-24
$669271.01,$669271.01,OK,31-Aug-24
$896233.01,$896233.01,RI,31-Aug-24
$14482.60,$14482.60,GA,31-Aug-24
$103647.00,$103647.00,IN,31-Aug-24
$1719574.57,$1719574.57,KY,31-Aug-24
$4707.00,$4707.00,MO,31-Aug-24
$644822.00,$644822.00,NV,31-Aug-24
$271006.00,$271006.00,OK,31-Aug-24
$59891.00,$59891.00,SD,31-Aug-24
$19812705.87,$19812705.87,FL,31-Aug-24
$11553937.47,$11553937.47,PR,31-Aug-24
$17232.00,$17232.00,AR,31-Aug-24
$72727.00,$72727.00,GA,31-Aug-24
$1126472.00,$1126472.00,MN,31-Aug-24
$541652.89,$541652.89,SD,31-Aug-24
$131324.02,$131324.02,VT,31-Aug-24
$108882.00,$108882.00,AL,31-Aug-24
$25301.57,$25301.57,IA,31-Aug-24
$154930.00,$154930.00,MS,31-Aug-24
$46732.00,$46732.00,OH,31-Aug-24
$15236.00,$15236.00,TN,31-Aug-24
$7624.00,$7624.00,WV,31-Aug-24
$31183.00,$31183.00,CO,31-Aug-24
$14797.00,$14797.00,ID,31-Aug-24
$1155709.10,$1155709.10,KS,31-Aug-24
$178503.00,$178503.00,MT,31-Aug-24
$94100.04,$94100.04,NE,31-Aug-24
$3108305.00,$3108305.00,OR,31-Aug-24
$30038.00,$30038.00,TX,31-Aug-24
$8265971.87,$8265971.87,KS,31-Aug-24
$1078471.01,$1078471.01,MO,31-Aug-24
$1648930.49,$1648930.49,OK,31-Aug-24
$301085.01,$301085.01,AL,31-Aug-24
$97431.47,$97431.47,AR,31-Aug-24
$6090.00,$6090.00,GA,31-Aug-24
$1523.00,$1523.00,ME,31-Aug-24
$692154.00,$692154.00,MT,31-Aug-24
$47303.00,$47303.00,NC,31-Aug-24
$67991.00,$67991.00,NH,31-Aug-24
$362099.14,$362099.14,TX,31-Aug-24
$14380.00,$14380.00,AL,31-Aug-24
$313532.00,$313532.00,AR,31-Aug-24
$321303.04,$321303.04,GA,31-Aug-24
$3154594.24,$3154594.24,KY,31-Aug-24
$104770.01,$104770.01,ME,31-Aug-24
$93619.00,$93619.00,MS,31-Aug-24
$134676.10,$134676.10,NC,31-Aug-24
$20935.00,$20935.00,ND,31-Aug-24
$58195.00,$58195.00,NE,31-Aug-24
$17186.00,$17186.00,NH,31-Aug-24
$15317370.02,$15317370.02,SD,31-Aug-24
$540644.72,$540644.72,TN,31-Aug-24
$1610946.00,$1610946.00,TX,31-Aug-24
$1346878.04,$1346878.04,VT,31-Aug-24
$288924.65,$288924.65,AL,31-Aug-24
$572270.23,$572270.23,AR,31-Aug-24
$370373.14,$370373.14,GA,31-Aug-24
$62269.02,$62269.02,IA,31-Aug-24
$35156.00,$35156.00,IN,31-Aug-24
$31809.00,$31809.00,KY,31-Aug-24
$11626.00,$11626.00,LA,31-Aug-24
$222418.00,$222418.00,MO,31-Aug-24
$432039.00,$432039.00,MS,31-Aug-24
$101920.00,$101920.00,NY,31-Aug-24
$173058.33,$173058.33,OK,31-Aug-24
$529539.47,$529539.47,TN,31-Aug-24
$110088.89,$110088.89,TX,31-Aug-24
$822203.98,$822203.98,KS,31-Aug-24
$3738848.06,$3738848.06,NE,31-Aug-24
$299810.01,$299810.01,OK,31-Aug-24
$402340.00,$402340.00,TX,31-Aug-24
$200000.00,$200000.00,TX,31-Aug-24
$24303.00,$24303.00,VA,31-Aug-24
$55514.08,$55514.08,IA,31-Aug-24
$102386.72,$102386.72,MD,31-Aug-24
$10731.90,$10731.90,MT,31-Aug-24
$7499.00,$7499.00,NC,31-Aug-24
$655290.67,$655290.67,OH,31-Aug-24
$18762.00,$18762.00,PA,31-Aug-24
$268670.00,$268670.00,WI,31-Aug-24
$12714035.55,$12714035.55,FL,31-Aug-24
$2985246.29,$2985246.29,NC,31-Aug-24
$6929.00,$6929.00,AR,31-Aug-24
$165269.00,$165269.00,CA,31-Aug-24
$22458.75,$22458.75,CO,31-Aug-24
$207145.00,$207145.00,OR,31-Aug-24
$98195.00,$98195.00,UT,31-Aug-24
$200058.33,$200058.33,WA,31-Aug-24
$5951498.98,$5951498.98,AR,31-Aug-24
$12322.54,$12322.54,CA,31-Aug-24
$15506.00,$15506.00,GA,31-Aug-24
$4925738.97,$4925738.97,IA,31-Aug-24
$86619.00,$86619.00,ID,31-Aug-24
$350538.45,$350538.45,IL,31-Aug-24
$3025447.13,$3025447.13,KS,31-Aug-24
$20228.71,$20228.71,KY,31-Aug-24
$3133.64,$3133.64,LA,31-Aug-24
$10249.82,$10249.82,ME,31-Aug-24
$8138954.14,$8138954.14,MO,31-Aug-24
$221281.35,$221281.35,MS,31-Aug-24
$74416.29,$74416.29,MT,31-Aug-24
$399400.30,$399400.30,NC,31-Aug-24
$3166.00,$3166.00,NE,31-Aug-24
$3918.00,$3918.00,NV,31-Aug-24
$101688.00,$101688.00,OH,31-Aug-24
$2702545.21,$2702545.21,OK,31-Aug-24
$122732.10,$122732.10,OR,31-Aug-24
$4069.83,$4069.83,SC,31-Aug-24
$971953.77,$971953.77,SD,31-Aug-24
$564450.78,$564450.78,TN,31-Aug-24
$438029.86,$438029.86,UT,31-Aug-24
$58847.34,$58847.34,VT,31-Aug-24
$117204.00,$117204.00,WV,31-Aug-24
$168793.65,$168793.65,WY,31-Aug-24
$33100.00,$33100.00,AR,31-Aug-24
$5014.00,$5014.00,KY,31-Aug-24
$40638.00,$40638.00,NH,31-Aug-24
$112607.00,$112607.00,OK,31-Aug-24
$5142913.04,$5142913.04,OR,31-Aug-24
$100070.00,$100070.00,SC,31-Aug-24
$46551.88,$46551.88,TN,31-Aug-24
$77437.44,$77437.44,AR,31-Aug-24
$12309.00,$12309.00,DE,31-Aug-24
$63662.87,$63662.87,GA,31-Aug-24
$325801.58,$325801.58,KS,31-Aug-24
$188329.00,$188329.00,KY,31-Aug-24
$2523.00,$2523.00,MO,31-Aug-24
$45314.15,$45314.15,MS,31-Aug-24
$99025.00,$99025.00,NC,31-Aug-24
$158911.29,$158911.29,OK,31-Aug-24
$84134.00,$84134.00,TN,31-Aug-24
$835176.53,$835176.53,TX,31-Aug-24
$351.00,$351.00,VA,31-Aug-24
$343769.00,$343769.00,CA,31-Aug-24
$36751.00,$36751.00,MT,31-Aug-24
$336061.22,$336061.22,TX,31-Aug-24
$68152.71,$68152.71,WA,31-Aug-24
$1123317.66,$1123317.66,MA,31-Aug-24
$309464.14,$309464.14,ME,31-Aug-24
$358086.51,$358086.51,ND,31-Aug-24
$333871.29,$333871.29,NV,31-Aug-24
$594989.61,$594989.61,OR,31-Aug-24
$155888.01,$155888.01,WA,31-Aug-24
$754742.15,$754742.15,WY,31-Aug-24
$338845.37,$338845.37,AL,31-Aug-24
$286096.86,$286096.86,AR,31-Aug-24
$11954.00,$11954.00,GA,31-Aug-24
$61875.00,$61875.00,HI,31-Aug-24
$723589.01,$723589.01,MI,31-Aug-24
$25942.59,$25942.59,MO,31-Aug-24
$82846.30,$82846.30,NC,31-Aug-24
$29026.00,$29026.00,ND,31-Aug-24
$80624.00,$80624.00,OH,31-Aug-24
$1284546.03,$1284546.03,OR,31-Aug-24
$513750.95,$513750.95,SC,31-Aug-24
$2858.07,$2858.07,VA,31-Aug-24
$2488.00,$2488.00,WA,31-Aug-24
$2717099.36,$2717099.36,AL,31-Aug-24
$74909.06,$74909.06,FL,31-Aug-24
$13708787.54,$13708787.54,LA,31-Aug-24
$2849.00,$2849.00,MS,31-Aug-24
$5056.00,$5056.00,NJ,31-Aug-24
$50062.00,$50062.00,AL,31-Aug-24
$95615.00,$95615.00,AR,31-Aug-24
$1864.00,$1864.00,GA,31-Aug-24
$1781625.09,$1781625.09,IA,31-Aug-24
$39427.85,$39427.85,KY,31-Aug-24
$18364.00,$18364.00,ME,31-Aug-24
$189994.74,$189994.74,MS,31-Aug-24
$5140.00,$5140.00,NH,31-Aug-24
$84024.90,$84024.90,OK,31-Aug-24
$1639614.58,$1639614.58,TN,31-Aug-24
$736134.09,$736134.09,AL,31-Aug-24
$1243443.71,$1243443.71,AR,31-Aug-24
$39022.00,$39022.00,FL,31-Aug-24
$291036.72,$291036.72,GA,31-Aug-24
$3794.10,$3794.10,LA,31-Aug-24
$1148896.14,$1148896.14,MO,31-Aug-24
$1584830.29,$1584830.29,MS,31-Aug-24
$254461.00,$254461.00,NC,31-Aug-24
$325916.24,$325916.24,SC,31-Aug-24
$377795.71,$377795.71,TN,31-Aug-24
$106937.00,$106937.00,TX,31-Aug-24
$421439.00,$421439.00,AZ,31-Aug-24
$11048702.75,$11048702.75,CA,31-Aug-24
$245291.01,$245291.01,CO,31-Aug-24
$41268.00,$41268.00,KS,31-Aug-24
$265475.07,$265475.07,MT,31-Aug-24
$11753.00,$11753.00,NV,31-Aug-24
$644365.06,$644365.06,OK,31-Aug-24
$105073.00,$105073.00,OR,31-Aug-24
$60559.00,$60559.00,SD,31-Aug-24
$38829.94,$38829.94,TX,31-Aug-24
$5304966.40,$5304966.40,WA,31-Aug-24
$169171.97,$169171.97,WY,31-Aug-24
$62037.00,$62037.00,CA,31-Aug-24
$211546.00,$211546.00,ID,31-Aug-24
$11292068.22,$11292068.22,MT,31-Aug-24
$211448.08,$211448.08,ND,31-Aug-24
$44664.33,$44664.33,NV,31-Aug-24
$18776134.55,$18776134.55,SD,31-Aug-24
$2955198.11,$2955198.11,WY,31-Aug-24
$278106.00,$278106.00,AR,31-Aug-24
$307314.00,$307314.00,AZ,31-Aug-24
$522650.98,$522650.98,CA,31-Aug-24
$13055.00,$13055.00,GA,31-Aug-24
$27695.00,$27695.00,HI,31-Aug-24
$30688.00,$30688.00,IA,31-Aug-24
$84162.99,$84162.99,KS,31-Aug-24
$393505.33,$393505.33,KY,31-Aug-24
$74383.00,$74383.00,MO,31-Aug-24
$1217742.65,$1217742.65,NC,31-Aug-24
$57996.08,$57996.08,ND,31-Aug-24
$87142.00,$87142.00,NH,31-Aug-24
$597012.99,$597012.99,NM,31-Aug-24
$21821.00,$21821.00,NV,31-Aug-24
$82177.03,$82177.03,NY,31-Aug-24
$585124.61,$585124.61,TN,31-Aug-24
$50221.00,$50221.00,UT,31-Aug-24
$2529.00,$2529.00,VT,31-Aug-24
$89884.00,$89884.00,WV,31-Aug-24
$15197.20,$15197.20,WY,31-Aug-24
$1531110.55,$1531110.55,AL,31-Aug-24
$5439160.21,$5439160.21,LA,31-Aug-24
$735385.14,$735385.14,MS,31-Aug-24
$370280.00,$370280.00,NJ,31-Aug-24
$1761.00,$1761.00,PA,31-Aug-24
$249541.51,$249541.51,AL,31-Aug-24
$10748.00,$10748.00,AR,31-Aug-24
$130625.00,$130625.00,GA,31-Aug-24
$57760.00,$57760.00,KY,31-Aug-24
$568054.00,$568054.00,OH,31-Aug-24
$4610628.37,$4610628.37,OR,31-Aug-24
$4068.57,$4068.57,SC,31-Aug-24
$203298.71,$203298.71,TN,31-Aug-24
$875224.87,$875224.87,TX,31-Aug-24
$225751.22,$225751.22,VA,31-Aug-24
$915641.01,$915641.01,WV,31-Aug-24
$1406840.22,$1406840.22,AL,31-Aug-24
$71995.56,$71995.56,AR,31-Aug-24
$25080.00,$25080.00,GA,31-Aug-24
$53104.67,$53104.67,IA,31-Aug-24
$1842.00,$1842.00,KS,31-Aug-24
$5182.71,$5182.71,LA,31-Aug-24
$25880.00,$25880.00,MO,31-Aug-24
$1273.00,$1273.00,MS,31-Aug-24
$10706.00,$10706.00,NC,31-Aug-24
$25129.00,$25129.00,SC,31-Aug-24
$134558.00,$134558.00,TN,31-Aug-24
$114446.00,$114446.00,TX,31-Aug-24
$8661.00,$8661.00,VT,31-Aug-24
$1192203.97,$1192203.97,CA,31-Aug-24
$1082945.00,$1082945.00,HI,31-Aug-24
$119580.01,$119580.01,KS,31-Aug-24
$4348430.26,$4348430.26,MT,31-Aug-24
$840.00,$840.00,ND,31-Aug-24
$391131.25,$391131.25,NE,31-Aug-24
$1659436.99,$1659436.99,OR,31-Aug-24
$430015.01,$430015.01,SD,31-Aug-24
$932420.19,$932420.19,WA,31-Aug-24
$389984.00,$389984.00,CT,31-Aug-24
$311224.01,$311224.01,MA,31-Aug-24
$57315.00,$57315.00,MO,31-Aug-24
$2233923.67,$2233923.67,MT,31-Aug-24
$7646.00,$7646.00,NH,31-Aug-24
$3914451.90,$3914451.90,SD,31-Aug-24
$70722.00,$70722.00,AL,31-Aug-24
$380833.80,$380833.80,AR,31-Aug-24
$64215.00,$64215.00,IN,31-Aug-24
$8494.00,$8494.00,MO,31-Aug-24
$3340.00,$3340.00,MS,31-Aug-24
$1801374.70,$1801374.70,MT,31-Aug-24
$215503.78,$215503.78,WA,31-Aug-24
$47850.00,$47850.00,WY,31-Aug-24
$131493.51,$131493.51,AL,31-Aug-24
$335134.57,$335134.57,AR,31-Aug-24
$2021.00,$2021.00,GA,31-Aug-24
$82691.00,$82691.00,MO,31-Aug-24
$5427.00,$5427.00,NY,31-Aug-24
$59030.68,$59030.68,OH,31-Aug-24
$185994.17,$185994.17,OR,31-Aug-24
$3997246.61,$3997246.61,SD,31-Aug-24
$998259.07,$998259.07,TX,31-Aug-24
$13027.86,$13027.86,VA,31-Aug-24
$105204.53,$105204.53,AL,31-Aug-24
$693388.00,$693388.00,AR,31-Aug-24
$11054016.06,$11054016.06,KY,31-Aug-24
$328600.71,$328600.71,MO,31-Aug-24
$201551.15,$201551.15,MS,31-Aug-24
$3860.03,$3860.03,OH,31-Aug-24
$133531.61,$133531.61,OK,31-Aug-24
$93110.19,$93110.19,SC,31-Aug-24
$43066.00,$43066.00,SD,31-Aug-24
$1358833.89,$1358833.89,TN,31-Aug-24
$45154.00,$45154.00,TX,31-Aug-24
$39181.00,$39181.00,VA,31-Aug-24
$121354.00,$121354.00,CA,31-Aug-24
$11277037.72,$11277037.72,KS,31-Aug-24
$1696890.85,$1696890.85,MT,31-Aug-24
$6897118.52,$6897118.52,NE,31-Aug-24
$4417585.08,$4417585.08,OK,31-Aug-24
$73581.00,$73581.00,OR,31-Aug-24
$68019.00,$68019.00,SD,31-Aug-24
$5705961.71,$5705961.71,TX,31-Aug-24
$102964.00,$102964.00,WA,31-Aug-24
$2297736.98,$2297736.98,KS,31-Aug-24
$587892.91,$587892.91,MO,31-Aug-24
$238347.48,$238347.48,MS,31-Aug-24
$4749.00,$4749.00,AR,31-Aug-24
$2794361.04,$2794361.04,CA,31-Aug-24
$88358.02,$88358.02,CO,31-Aug-24
$9567.00,$9567.00,GA,31-Aug-24
$10997.00,$10997.00,ID,31-Aug-24
$459059.05,$459059.05,KY,31-Aug-24
$139860.00,$139860.00,MA,31-Aug-24
$1221.00,$1221.00,ME,31-Aug-24
$134614.00,$134614.00,MO,31-Aug-24
$97592.00,$97592.00,NC,31-Aug-24
$96578.00,$96578.00,NH,31-Aug-24
$88612.00,$88612.00,NJ,31-Aug-24
$5302848.82,$5302848.82,NV,31-Aug-24
$16381.00,$16381.00,NY,31-Aug-24
$19437.98,$19437.98,SD,31-Aug-24
$375017.00,$375017.00,VT,31-Aug-24
$360329.00,$360329.00,WY,31-Aug-24
$977495.99,$977495.99,FL,31-Aug-24
$7993681.16,$7993681.16,GA,31-Aug-24
$50136.00,$50136.00,NV,31-Aug-24
$170629.81,$170629.81,AL,31-Aug-24
$102585.11,$102585.11,AR,31-Aug-24
$83352.00,$83352.00,GA,31-Aug-24
$653358.00,$653358.00,KY,31-Aug-24
$102926.00,$102926.00,MO,31-Aug-24
$6688.00,$6688.00,MS,31-Aug-24
$305288.02,$305288.02,NV,31-Aug-24
$293117.10,$293117.10,OK,31-Aug-24
$375503.00,$375503.00,SD,31-Aug-24
$635019.00,$635019.00,TX,31-Aug-24
$244337.02,$244337.02,AL,31-Aug-24
$78244.00,$78244.00,AR,31-Aug-24
$21326.00,$21326.00,KS,31-Aug-24
$40102.00,$40102.00,KY,31-Aug-24
$159409.00,$159409.00,MS,31-Aug-24
$128860.00,$128860.00,NC,31-Aug-24
$13969.00,$13969.00,NJ,31-Aug-24
$533374.00,$533374.00,OK,31-Aug-24
$328045.00,$328045.00,KS,31-Aug-24
$1702277.05,$1702277.05,NE,31-Aug-24
$720135.00,$720135.00,OR,31-Aug-24
$303895.00,$303895.00,SD,31-Aug-24
$3537836.00,$3537836.00,WA,31-Aug-24
$16534.00,$16534.00,WY,31-Aug-24
$529456.08,$529456.08,MS,31-Aug-24
$772441.81,$772441.81,ME,31-Aug-24
$27296.07,$27296.07,NH,31-Aug-24
$7000.00,$7000.00,SC,31-Aug-24
$442213.98,$442213.98,TN,31-Aug-24
$217728.49,$217728.49,AL,31-Aug-24
$84840.79,$84840.79,GA,31-Aug-24
$51940.05,$51940.05,HI,31-Aug-24
$24206.30,$24206.30,MS,31-Aug-24
$26925.61,$26925.61,SC,31-Aug-24
$357961.27,$357961.27,SD,31-Aug-24
$104334.74,$104334.74,NY,31-Aug-24
$955867.72,$955867.72,OR,31-Aug-24
$12138.92,$12138.92,TN,31-Aug-24
$128571.03,$128571.03,TX,31-Aug-24
$326116.70,$326116.70,VT,31-Aug-24
$8513735.02,$8513735.02,AR,31-Aug-24
$1354994.97,$1354994.97,IA,31-Aug-24
$7748.35,$7748.35,IN,31-Aug-24
$62078.50,$62078.50,KY,31-Aug-24
$158393.39,$158393.39,MS,31-Aug-24
$14935.10,$14935.10,MT,31-Aug-24
$28716.60,$28716.60,NC,31-Aug-24
$681155.98,$681155.98,OK,31-Aug-24
$13183.63,$13183.63,SC,31-Aug-24
$582375.54,$582375.54,TN,31-Aug-24
$84884.80,$84884.80,TX,31-Aug-24
$118095.56,$118095.56,WV,31-Aug-24
$108967.50,$108967.50,NE,31-Aug-24
$9390315.17,$9390315.17,OK,31-Aug-24
$10150152.19,$10150152.19,TX,31-Aug-24
$55800000.00,$55800000.00,No State Breakdown,31-Aug-24
$459383.00,$459383.00,FL,31-Aug-24
$8000.00,$8000.00,OR,31-Aug-24
$541580.19,$541580.19,OR,31-Aug-24
$54531934.16,$54531934.16,FL,31-Aug-24
$4124415.46,$4124415.46,GA,31-Aug-24
$193309.00,$193309.00,OR,31-Aug-24
$1382833.60,$1382833.60,OR,31-Aug-24
$2944.00,$2944.00,SC,31-Aug-24
$139864.05,$139864.05,AL,31-Aug-24
$36612.08,$36612.08,GA,31-Aug-24
$61858.16,$61858.16,MS,31-Aug-24
$24266.00,$24266.00,AL,31-Aug-24
$185295.89,$185295.89,FL,31-Aug-24
$5253748.79,$5253748.79,LA,31-Aug-24
$3621781.41,$3621781.41,IA,31-Aug-24
$3245.00,$3245.00,ME,31-Aug-24
$24402.00,$24402.00,MS,31-Aug-24
$30852.83,$30852.83,AL,31-Aug-24
$29879.33,$29879.33,GA,31-Aug-24
$649577.94,$649577.94,MS,31-Aug-24
$231006.99,$231006.99,SC,31-Aug-24
$4129631.12,$4129631.12,CA,31-Aug-24
$826959.68,$826959.68,MT,31-Aug-24
$19967044.68,$19967044.68,OR,31-Aug-24
$59688.27,$59688.27,WY,31-Aug-24
$119520.64,$119520.64,AL,31-Aug-24
$490379.33,$490379.33,LA,31-Aug-24
$28322.24,$28322.24,AL,31-Aug-24
$1241937.03,$1241937.03,MI,31-Aug-24
$1588364.53,$1588364.53,OR,31-Aug-24
$68832.00,$68832.00,PA,31-Aug-24
$465804.31,$465804.31,AL,31-Aug-24
$2689.00,$2689.00,GA,31-Aug-24
$631011.53,$631011.53,NJ,31-Aug-24
$47167.00,$47167.00,SC,31-Aug-24
$4405825.00,$4405825.00,CA,31-Aug-24
$3350639.35,$3350639.35,MT,31-Aug-24
$3871943.00,$3871943.00,OR,31-Aug-24
$15400.18,$15400.18,ME,31-Aug-24
$4524.00,$4524.00,OH,31-Aug-24
$94738.56,$94738.56,AL,31-Aug-24
$22516.00,$22516.00,GA,31-Aug-24
$7237.00,$7237.00,KS,31-Aug-24
$14337.00,$14337.00,MS,31-Aug-24
$216151.00,$216151.00,OH,31-Aug-24
$54499.38,$54499.38,SC,31-Aug-24
$64692.00,$64692.00,TN,31-Aug-24
$632165.00,$632165.00,MT,31-Aug-24
$164138.00,$164138.00,OR,31-Aug-24
$72461.00,$72461.00,SD,31-Aug-24
$8938.00,$8938.00,ME,31-Aug-24
$19628.00,$19628.00,AL,31-Aug-24
$3468.00,$3468.00,GA,31-Aug-24
$68132.00,$68132.00,ME,31-Aug-24
$3392.00,$3392.00,NH,31-Aug-24
$237042.00,$237042.00,AL,31-Aug-24
$180128.00,$180128.00,CT,31-Aug-24
$642524.00,$642524.00,GA,31-Aug-24
$228904.00,$228904.00,MI,31-Aug-24
$791779.00,$791779.00,MS,31-Aug-24
$31506.00,$31506.00,NY,31-Aug-24
$49876.00,$49876.00,PA,31-Aug-24
$182709.00,$182709.00,TX,31-Aug-24
$76002.00,$76002.00,LA,31-Aug-24
$19200.00,$19200.00,AL,31-Aug-24
$182597.00,$182597.00,MI,31-Aug-24
$38400000.00,$38400000.00,No State Breakdown,31-Aug-24
$493330.24,$493330.24,PR,31-Aug-24
$2000738.00,$2000738.00,FL,31-Aug-24
$448218.00,$448218.00,GA,31-Aug-24
$100000.00,$100000.00,SC,31-Aug-24
$300000.00,$300000.00,CA,31-Aug-24
$25000.00,$25000.00,USVI,31-Aug-24
$780528.35,$780528.35,TX,31-Aug-24
$18572001.01,$18572001.01,No State Breakdown,31-Aug-24
$183883.87,$183883.87,PR,31-Aug-24
$58533.89,$58533.89,USVI,31-Aug-24
$364580.11,$364580.11,PR,31-Aug-24
$3531240.36,$3531240.36,PR,31-Aug-24
$6193746.41,$6193746.41,USVI,31-Aug-24
$592951134.98,$592951134.98,PR,31-Aug-24
$2435240.16,$2435240.16,PR,31-Aug-24
$17790557.26,$17790557.26,AS,31-Aug-24
$25200000.00,$25200000.00,CNMI,31-Aug-24
$5000000.00,$4998420.00,PR,31-Aug-24
$74250.00,$74250.00,AR,31-Aug-24
$79703.16,$79703.16,AZ,31-Aug-24
$13492.00,$13492.00,AZ,31-Aug-24
$11780.00,$11780.00,AZ,31-Aug-24
$91000.00,$91000.00,AZ,31-Aug-24
$194053.35,$194053.35,AZ,31-Aug-24
$10903.00,$10903.00,AZ,31-Aug-24
$13113.75,$13113.75,AZ,31-Aug-24
$5036.35,$5036.35,AZ,31-Aug-24
$99231.00,$99231.00,AZ,31-Aug-24
$39378.00,$39378.00,AZ,31-Aug-24
$93400.00,$93400.00,AZ,31-Aug-24
$32470.00,$32470.00,AZ,31-Aug-24
$331580.00,$331580.00,AZ,31-Aug-24
$10000.00,$10000.00,CA,31-Aug-24
$167499.37,$167499.37,CA,31-Aug-24
$949177.77,$949177.77,CA,31-Aug-24
$422312.00,$422312.00,CA,31-Aug-24
$811806.05,$811806.05,CA,31-Aug-24
$110000.00,$110000.00,CA,31-Aug-24
$746379.00,$746379.00,CA,31-Aug-24
$329225.00,$329225.00,CA,31-Aug-24
$803100.00,$803100.00,CA,31-Aug-24
$53523.87,$53523.87,CA,31-Aug-24
$59582.73,$59582.73,CA,31-Aug-24
$40800.43,$40800.43,CO,31-Aug-24
$23938.31,$23938.31,LA,31-Aug-24
$622711.00,$622711.00,LA,31-Aug-24
$185581.00,$185581.00,LA,31-Aug-24
$27176.00,$27176.00,LA,31-Aug-24
$15200.00,$15200.00,LA,31-Aug-24
$5542.00,$5542.00,LA,31-Aug-24
$480975.00,$480975.00,LA,31-Aug-24
$44226.43,$44226.43,LA,31-Aug-24
$53629.76,$53629.76,LA,31-Aug-24
$354011.00,$354011.00,LA,31-Aug-24
$50000.00,$50000.00,LA,31-Aug-24
$718856.99,$718856.99,MT,31-Aug-24
$160000.00,$160000.00,MT,31-Aug-24
$38200.00,$38200.00,MT,31-Aug-24
$30000.00,$30000.00,MT,31-Aug-24
$10000.00,$10000.00,MT,31-Aug-24
$132778.34,$132778.34,MT,31-Aug-24
$10000.00,$10000.00,MT,31-Aug-24
